@RELATION ISMIRgenre.rh

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE class	{classical,electronic,jazz_blues,metal_punk,rock_pop,world}

@DATA
7.914945,5.315752,5.659064,4.845725,8.776117,4.053313,3.534967,2.874028,2.831035,4.297642,2.721502,2.663995,2.572063,2.557202,3.666526,3.898608,2.408949,2.014511,2.027854,2.006663,2.141717,1.781137,1.672272,1.799623,1.720954,1.834070,1.808647,1.623727,1.704672,1.554651,2.448862,1.995914,1.925992,1.623873,1.530103,1.722456,1.550531,1.489663,1.383180,1.564604,1.371604,1.439509,1.377977,1.118031,1.286130,1.403529,1.174986,1.313340,1.139236,1.093312,1.062963,1.142864,1.203723,1.018594,1.133417,1.040062,0.969168,0.943327,0.995771,0.979909,classical
9.565766,6.993280,5.776922,4.950129,4.684376,4.302846,3.380735,3.175250,2.765882,2.903917,2.509297,2.409008,2.396883,2.364015,2.276556,2.343219,1.969141,1.727006,1.700038,1.524588,1.605703,1.506982,1.347765,1.330159,1.249563,1.401717,1.471122,1.248566,1.525112,1.556210,1.690504,1.652725,1.234631,1.243629,1.027963,1.076725,1.041472,0.940547,0.857543,0.995612,0.818266,0.785275,0.836852,0.844923,0.758828,0.846020,0.875649,0.814750,0.737914,0.720808,0.707205,0.705364,0.612590,0.676481,0.805379,0.703657,0.697570,0.735341,0.756152,0.913890,classical
11.628966,8.191710,5.982863,4.625736,3.887802,3.543756,2.583123,2.839150,2.505613,2.973062,2.875044,2.589614,1.851576,1.736456,1.602120,1.665293,1.752484,1.521311,1.651416,1.623666,2.012975,2.478190,1.634385,1.253552,1.071904,1.054128,1.130671,0.873495,0.952434,0.971086,0.971008,0.914041,0.994983,0.909527,0.953552,0.763726,0.833728,0.750575,0.760350,0.870994,0.821457,0.861554,0.960405,1.026479,0.790595,0.730097,0.605991,0.578465,0.569527,0.609293,0.593099,0.597871,0.617800,0.632636,0.527308,0.655135,0.547286,0.570072,0.631808,0.582280,classical
10.824646,7.130098,6.213197,6.041275,5.363975,4.201904,4.289002,3.580694,3.437343,4.124554,3.286335,3.107250,3.231901,3.174269,2.910729,2.978202,2.415661,2.926202,2.938068,2.606856,2.235701,2.165902,1.748361,1.982687,1.911227,1.788187,1.972608,1.885660,1.721213,1.869554,1.633764,1.643167,1.457274,1.651058,1.433163,1.624396,1.433646,1.812555,1.728358,1.296459,1.261916,1.343797,1.154026,1.221792,1.167069,1.075174,1.217202,1.107839,1.039299,1.001627,1.062772,0.966214,1.046753,1.077392,0.900680,1.054882,1.090982,1.242665,1.235269,0.778074,classical
17.697467,15.306701,11.943043,10.619471,8.991474,8.777203,7.363798,6.307922,6.599345,5.415652,5.385850,4.935429,4.654091,4.939005,4.696314,3.962644,3.523486,3.622671,3.102039,3.053326,2.914059,2.778019,2.888801,2.742824,2.513000,2.723841,2.218721,2.367227,2.311925,1.999782,2.086387,2.236401,2.073865,2.110948,1.871182,2.039954,1.871840,1.773753,1.606964,1.931210,1.779101,1.739904,1.601419,1.640691,1.484361,1.639524,1.560842,1.561452,1.353973,1.291582,1.299777,1.215576,1.333129,1.173764,1.210898,1.173667,1.170292,1.271278,1.001087,1.120581,classical
18.814046,15.949217,12.304874,10.252006,9.661095,8.488670,6.610462,5.906163,5.718023,5.946690,5.894418,4.394647,5.070861,4.333940,4.009084,3.741046,3.500131,3.372917,3.628889,3.152618,3.556355,2.781634,2.663976,2.568964,2.814317,2.702523,2.726139,2.531528,2.437400,2.328512,2.297594,2.122389,2.004495,2.090034,2.063377,1.764196,1.806499,1.980795,1.851335,1.921517,1.892841,1.634460,1.659145,1.705515,1.756292,1.570071,1.598160,1.568145,1.566358,1.391686,1.397513,1.280361,1.248406,1.426431,1.193581,1.331334,1.210914,1.354362,1.210548,1.227073,classical
12.694260,10.669115,7.013845,6.301615,5.355941,5.589092,4.397357,3.114954,2.862104,2.829761,2.131263,1.978305,2.166967,2.264057,1.603721,1.696480,2.079453,1.708403,1.360506,1.393561,1.481608,1.494586,1.548206,1.356178,1.077079,1.153042,1.231502,1.120145,1.169509,1.174618,1.102870,0.902283,0.989416,0.976693,1.020108,1.143464,0.790840,0.890273,0.807933,0.952603,0.840382,0.864466,0.753316,0.736917,0.838434,0.711154,0.604916,0.597463,0.693213,0.735280,0.611748,0.529961,0.672219,0.717534,0.698495,0.642749,0.615388,0.612668,0.566176,0.665006,classical
11.369915,9.123028,6.896167,7.579873,7.352480,7.673930,6.374990,4.719026,3.614021,4.244547,6.028253,4.032553,4.182279,3.666005,3.486483,4.026493,3.610695,3.338592,2.959120,2.639648,2.534795,2.959841,2.272522,2.260187,2.073480,1.720837,1.716156,1.804528,1.655966,1.625630,1.696352,2.050845,2.559241,2.160323,2.485299,1.576954,1.628513,1.629610,1.758369,1.445256,1.141379,1.241330,1.325340,1.119273,1.185871,1.148654,0.998927,1.030624,1.145028,1.205468,1.005832,1.098708,0.952838,0.895872,1.003967,0.942867,0.932093,1.013980,0.909755,0.868945,classical
10.239722,7.130236,9.347098,7.462419,6.586918,5.949469,6.740608,5.049305,4.419814,4.184854,4.689226,4.155377,3.388336,3.704297,6.375650,4.005374,3.156399,3.163735,2.743695,2.749568,2.443940,2.700620,2.679591,2.392656,2.177208,2.661361,2.469286,2.533303,2.783317,3.577685,2.963855,2.291245,2.030282,2.317190,2.114395,2.163678,2.042207,2.129914,1.964419,2.042474,1.972831,2.195256,2.301321,2.266421,2.668545,1.941490,1.930117,1.459329,1.510522,1.650387,1.585239,1.502660,1.412199,1.238120,1.433468,1.474773,1.310582,1.264460,1.488032,1.182557,classical
10.620457,9.267972,8.855577,6.588029,5.963281,5.017994,4.817815,4.178299,3.670050,4.025340,2.672431,2.708012,2.525331,2.599125,2.317102,2.148513,1.875985,1.735623,1.822345,1.758369,1.759423,1.457229,1.456699,1.509288,1.486765,1.152248,1.317792,1.274221,1.267525,1.270339,1.323312,1.081247,1.186428,1.220908,1.189087,0.961534,1.140899,1.129479,0.971630,1.021776,0.994407,0.827797,0.869752,0.893174,0.959200,0.885335,0.860637,0.893798,0.814813,0.823770,0.837457,0.767005,0.727683,0.673683,0.641807,0.716629,0.685643,0.675441,0.731269,0.666615,classical
8.518740,7.187532,5.255834,5.491989,4.579689,3.739475,3.831053,3.954256,6.144812,3.200150,2.779692,2.467380,2.593546,2.652444,2.345661,2.498442,2.417988,3.053529,2.249786,1.761073,1.838056,2.147815,1.908899,1.895341,1.840923,2.193346,2.144353,1.732508,1.606528,1.454687,1.409508,1.437373,1.412431,1.595604,1.387580,1.415758,1.258936,1.254974,1.229351,1.181461,1.056565,1.114147,1.058318,1.042011,1.056088,1.102122,1.005803,0.950722,0.968065,0.958543,1.042695,0.972756,0.963684,0.967688,0.961825,0.948599,0.899603,0.812744,0.791463,0.792775,classical
10.620456,8.873690,8.453992,6.479130,5.493268,5.545953,5.181292,4.728739,4.665433,4.116835,3.558187,3.853153,3.715768,3.191666,2.731723,2.999017,2.778677,3.739017,2.764716,2.255845,2.227053,1.950090,1.993434,1.674645,2.084246,1.981745,1.843744,1.642532,1.703588,1.606225,1.582839,1.644440,1.469889,1.534279,1.502728,1.610551,1.710509,1.550917,1.428307,1.338839,1.296659,1.191180,1.310895,1.358459,1.160552,1.153645,1.175018,1.174641,1.108972,1.048570,0.997317,0.971882,1.004018,0.977422,1.099638,0.967703,1.036777,0.895817,0.872597,0.910352,classical
10.975199,7.514851,6.300262,5.687341,4.334179,4.152975,4.184898,3.389306,3.174963,3.052791,2.908614,2.842862,3.099842,2.429177,2.187253,2.023845,1.865132,1.756473,1.669926,1.685514,1.590530,1.540959,1.552779,1.717426,1.835862,1.793879,1.656321,1.438194,1.358438,1.164948,1.395553,1.222475,1.144825,1.203624,1.235996,1.223169,1.183526,1.130802,1.123152,1.039021,1.069423,1.033887,0.969831,0.974154,0.968476,0.866208,0.908924,0.927177,0.914565,0.976627,1.112465,1.022452,0.912311,0.765677,0.831784,0.867663,0.828392,0.846402,0.768270,0.798922,classical
7.181645,7.103527,5.732119,4.710017,4.250491,4.352787,6.058191,3.869122,3.540605,2.609800,3.492171,2.986394,2.630135,2.908628,3.549652,2.278832,2.001644,1.841675,2.238458,2.400999,2.415622,5.593456,1.645068,1.529108,1.588373,1.410050,1.467846,1.224510,1.940038,1.424936,1.301223,1.460847,1.178417,1.262563,1.152439,2.129517,1.415106,1.081052,1.070443,1.169793,1.071635,1.025907,1.542291,2.476833,1.179265,1.033332,1.165052,0.808317,0.719423,0.987743,1.056833,0.907933,0.799772,0.865776,0.813342,0.862449,0.911903,1.156045,0.938133,0.770314,classical
6.543989,5.792235,4.406971,6.877341,4.070853,3.185787,3.204949,4.311757,3.476278,3.530445,2.745915,9.091526,5.722558,2.844827,2.286568,2.441409,2.149485,1.879797,1.906037,2.055294,2.017644,1.780377,1.529544,3.258853,3.465799,1.949332,1.663154,1.407004,1.272103,1.381621,1.098083,1.136723,1.350783,1.121324,1.139028,1.647799,2.330502,1.755439,1.265105,1.125885,0.954835,1.002396,0.925788,0.884792,1.003878,1.100072,0.958232,1.100360,1.507897,1.329622,0.908628,1.031651,0.879719,0.859902,0.817925,0.832919,0.838267,0.969662,0.706777,0.802193,classical
4.685094,4.766835,3.647506,4.290847,3.306016,2.704595,3.455678,2.974749,2.933103,2.561608,4.201152,3.799205,2.235140,2.182705,1.906277,1.801170,1.494625,1.267783,1.493120,1.127591,1.213423,1.806307,2.570629,1.220583,1.062649,1.266308,1.011185,1.251723,1.162539,0.881470,0.907818,0.920098,0.823478,1.706794,1.495524,1.061676,0.841906,0.895843,0.812019,0.863547,0.782310,0.777933,0.773937,0.738013,1.287957,1.046363,0.704357,0.725726,0.746644,0.688000,0.569131,0.654827,0.636693,0.598218,0.619986,0.621445,0.727442,0.654586,0.515964,0.510361,classical
7.798886,5.766222,4.922437,5.052671,4.014248,3.751163,4.042317,3.756888,2.768748,2.856289,2.916380,2.444213,2.845284,3.194007,6.661467,2.264279,2.015881,1.920874,1.782833,1.605779,1.683995,1.509220,1.563085,1.435659,1.332993,1.437326,1.313810,1.448326,1.709303,3.037055,1.467238,1.111737,1.012584,1.018993,0.961816,0.889397,0.914612,0.961159,0.940766,1.009421,0.851344,0.943848,0.983444,1.065878,1.260979,1.025131,0.858946,0.790504,0.795171,0.709558,0.794441,0.711630,0.741985,0.741187,0.675144,0.682247,0.748763,0.861933,0.742381,1.028584,classical
5.262658,4.904149,4.377941,4.156740,3.634379,3.501673,4.759934,3.035062,2.988322,2.930373,2.717346,2.438768,2.333884,5.267526,2.470257,2.211702,1.788661,2.036293,1.653960,1.752198,1.602029,1.500182,1.526495,1.309221,1.140265,1.269824,1.644990,2.531432,1.746509,1.042406,0.923233,1.125076,0.989219,1.066708,0.954751,1.002312,0.949957,0.869537,0.834988,0.913547,0.908112,0.921519,0.999098,0.911899,0.671101,0.811016,0.771829,0.720570,0.688383,0.671223,0.690219,0.687586,0.810424,0.719688,0.846140,0.716015,0.874131,0.804810,0.610504,0.599283,classical
8.648159,6.408617,4.625326,4.069102,3.732084,3.801186,8.829628,3.687637,2.918467,2.532849,2.410500,2.226461,2.454154,3.511201,3.620399,2.116871,1.836930,1.703008,1.849592,1.481687,1.815469,2.359128,1.493246,1.269658,1.179567,1.305832,1.266162,1.111294,1.266337,1.223537,1.126302,1.036733,1.136582,1.130138,1.041733,1.303448,1.129341,0.974619,0.925348,0.928093,0.813754,0.919854,0.908822,0.895268,0.825504,0.771902,0.841693,0.812048,0.899632,0.691552,0.798107,0.751713,0.720584,0.776356,0.707733,0.735634,0.668797,0.685645,0.792224,0.575505,classical
8.942700,6.162257,5.503479,4.652315,4.205378,3.832172,2.940578,2.999810,3.381036,3.226730,2.437329,2.677628,2.806549,2.365512,2.795519,1.999697,2.197757,2.953719,3.025585,2.164158,1.883681,2.057928,1.381219,1.470993,1.494947,1.733569,1.351464,1.606328,1.349161,1.114178,1.066619,1.336640,1.467847,1.355252,1.332770,1.146756,1.566522,1.593128,1.796037,1.506258,1.472631,1.371645,1.094965,1.058395,1.123395,1.082403,0.972093,0.983174,0.807387,0.858744,0.814727,0.971557,0.817327,0.899050,0.899757,0.875308,0.857481,0.818544,0.639114,0.918456,classical
8.309347,6.961644,7.542106,5.590484,5.388188,4.598222,6.724000,4.547462,4.042941,3.772632,4.890124,3.461802,3.652975,3.669009,3.088413,2.849827,2.655343,2.694919,2.635051,2.174383,2.372306,2.517068,2.036644,2.883532,2.292327,1.998642,1.877354,1.941424,1.820923,1.447570,1.649015,1.658571,1.465668,1.864596,1.328216,1.512144,1.359699,1.312022,1.356934,1.227487,1.329018,1.257167,1.324736,1.262093,1.205243,1.368848,1.215026,1.256189,1.235900,1.177148,1.154086,1.054912,1.050136,0.946874,0.997079,1.003799,0.941798,1.091073,0.995159,0.842988,classical
8.129621,7.106605,5.781729,7.155927,4.704400,4.928298,5.424158,4.460763,4.128440,3.733412,3.380233,3.267739,2.978085,2.671453,2.763345,3.897923,2.413426,2.279939,2.453083,2.070487,1.775923,2.160047,1.911843,2.495412,1.951985,1.687218,1.721702,1.969705,2.012108,1.486533,1.675558,1.742873,1.618354,1.616140,1.629652,1.307102,1.183206,1.195853,1.093727,1.280822,0.987385,1.142105,1.123859,0.922421,0.947392,1.013139,1.028446,1.225697,1.072530,1.017082,1.100601,1.004147,0.912231,0.951496,0.993157,1.067581,0.874663,0.953612,0.956496,0.944781,classical
11.506589,8.886326,7.682672,8.759071,6.945231,5.262219,5.062837,5.635602,4.607394,3.624599,3.571625,3.386966,3.327083,2.889028,2.417098,2.892355,2.750597,2.458405,2.431915,2.359579,2.012967,1.926365,2.048900,1.921382,3.293404,2.150679,1.757600,1.911940,1.945263,1.864935,1.960217,1.940154,1.943598,1.746455,1.768876,1.485544,1.560756,1.648332,1.545341,1.467550,1.633343,1.386625,1.406607,1.422375,1.542184,1.298526,1.336143,1.318072,1.464326,1.699242,1.414814,1.315119,1.240924,1.303012,1.252600,1.130515,1.221445,1.109999,1.148530,1.061965,classical
14.953306,8.548999,7.554463,6.939729,5.539545,5.244045,3.567384,3.239524,3.096650,2.816566,2.400062,2.114285,2.119153,2.086644,1.716122,1.620665,1.894201,1.586097,1.290516,1.581814,1.376060,1.292630,1.266653,1.248933,1.237778,1.317543,1.346051,1.116711,1.111971,1.170708,1.032570,1.046725,1.093824,1.059459,0.946760,0.994194,0.947115,0.904204,0.841743,0.942524,0.832989,0.830300,0.871867,0.797164,0.673879,0.710757,0.851287,0.785903,0.715543,0.744078,0.676940,0.695845,0.697404,0.669504,0.749701,0.644311,0.613948,0.676332,0.648063,0.629600,classical
12.490637,9.373766,6.778479,6.087922,5.264681,5.433815,4.221133,4.473372,4.649333,4.249670,3.130482,2.649083,2.208218,2.321636,2.225267,1.820102,1.826830,3.204898,3.410074,1.658572,2.027590,1.625636,1.620042,1.432253,1.566888,1.576495,1.602910,2.093862,1.612968,1.611103,1.450195,1.381327,1.166635,1.418068,1.062102,1.223306,1.312952,1.116988,1.290918,1.137739,1.359477,1.270386,1.107608,1.064356,0.974851,1.212720,1.050762,1.062706,1.126820,1.150074,1.096558,1.021174,0.981219,1.004459,1.087580,1.072918,0.976208,1.033467,1.033947,1.097001,classical
10.673101,11.575351,10.710817,8.428205,6.618058,6.983554,5.978798,5.126874,5.014620,4.701853,5.182587,4.105138,3.236365,3.397170,2.942430,3.066262,2.541851,2.746157,2.451707,2.761669,4.296401,2.604213,2.356762,2.144384,2.487720,2.069753,2.281158,2.034449,2.066963,2.072248,1.870011,2.073438,1.871304,1.893869,1.661283,1.796177,1.617307,1.716634,1.490446,1.705828,1.654480,2.492396,1.845177,1.663589,1.398009,1.526366,1.547595,1.327178,1.465363,1.382578,1.409689,1.260388,1.333028,1.342197,1.353820,1.371802,1.320856,1.429827,1.237188,1.241634,classical
12.147927,7.946773,6.903923,4.889040,4.046290,3.955430,3.814582,3.622981,3.412847,2.622231,2.823775,2.051543,2.190101,2.061878,1.748439,1.844063,2.569630,1.390697,1.437451,1.559963,1.437644,1.310151,1.203530,1.388300,1.403720,1.621093,1.264307,1.207926,1.104610,1.079389,1.058915,1.054906,1.209630,2.072241,1.462546,0.924429,0.921858,0.879337,0.841733,0.937985,1.095758,0.853357,0.967906,0.782448,0.705302,0.714288,0.621353,0.762783,0.822536,0.675583,0.770214,0.665745,0.749755,0.615663,0.699981,0.575607,0.588447,0.552285,0.616303,0.607012,classical
2.806075,2.476775,2.636962,1.907364,2.037389,2.423568,1.586387,1.906864,2.218001,1.604364,1.562938,3.418225,1.606900,1.372734,1.551354,1.183800,1.260640,1.348659,1.315716,1.241170,1.201486,1.084274,1.344042,2.284589,1.775607,1.203769,0.975332,0.936370,0.813816,0.917855,0.979624,0.911412,0.795654,0.856528,0.802202,1.066542,1.321715,0.872138,0.775624,0.752544,0.672820,0.718743,0.708237,0.730773,0.734239,0.888924,0.875664,1.503637,2.565224,1.165086,0.853083,0.882784,0.621174,0.650199,0.764083,0.684516,0.616745,0.679108,0.666957,0.889774,classical
11.116474,8.461295,6.634168,6.044299,4.792988,4.026309,3.546626,3.021199,2.882007,3.074468,2.715304,3.029814,3.440749,2.536769,2.508720,1.916516,1.959721,2.216779,1.985225,1.764778,1.635307,1.701212,1.539861,1.682111,1.882799,1.736016,1.540698,1.353254,1.135393,1.088338,1.016257,1.017364,0.920844,0.962964,0.931837,0.946610,1.118529,1.281062,1.512430,1.456212,1.028573,0.981194,0.993030,0.951066,0.849273,0.806224,0.828587,0.821842,0.832346,0.904141,0.887429,0.932761,0.895290,0.918628,0.774716,0.683145,0.705954,0.676354,0.731246,0.772317,classical
