@RELATION ISMIRgenre.ssd

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE term60	REAL
@ATTRIBUTE term61	REAL
@ATTRIBUTE term62	REAL
@ATTRIBUTE term63	REAL
@ATTRIBUTE term64	REAL
@ATTRIBUTE term65	REAL
@ATTRIBUTE term66	REAL
@ATTRIBUTE term67	REAL
@ATTRIBUTE term68	REAL
@ATTRIBUTE term69	REAL
@ATTRIBUTE term70	REAL
@ATTRIBUTE term71	REAL
@ATTRIBUTE term72	REAL
@ATTRIBUTE term73	REAL
@ATTRIBUTE term74	REAL
@ATTRIBUTE term75	REAL
@ATTRIBUTE term76	REAL
@ATTRIBUTE term77	REAL
@ATTRIBUTE term78	REAL
@ATTRIBUTE term79	REAL
@ATTRIBUTE term80	REAL
@ATTRIBUTE term81	REAL
@ATTRIBUTE term82	REAL
@ATTRIBUTE term83	REAL
@ATTRIBUTE term84	REAL
@ATTRIBUTE term85	REAL
@ATTRIBUTE term86	REAL
@ATTRIBUTE term87	REAL
@ATTRIBUTE term88	REAL
@ATTRIBUTE term89	REAL
@ATTRIBUTE term90	REAL
@ATTRIBUTE term91	REAL
@ATTRIBUTE term92	REAL
@ATTRIBUTE term93	REAL
@ATTRIBUTE term94	REAL
@ATTRIBUTE term95	REAL
@ATTRIBUTE term96	REAL
@ATTRIBUTE term97	REAL
@ATTRIBUTE term98	REAL
@ATTRIBUTE term99	REAL
@ATTRIBUTE term100	REAL
@ATTRIBUTE term101	REAL
@ATTRIBUTE term102	REAL
@ATTRIBUTE term103	REAL
@ATTRIBUTE term104	REAL
@ATTRIBUTE term105	REAL
@ATTRIBUTE term106	REAL
@ATTRIBUTE term107	REAL
@ATTRIBUTE term108	REAL
@ATTRIBUTE term109	REAL
@ATTRIBUTE term110	REAL
@ATTRIBUTE term111	REAL
@ATTRIBUTE term112	REAL
@ATTRIBUTE term113	REAL
@ATTRIBUTE term114	REAL
@ATTRIBUTE term115	REAL
@ATTRIBUTE term116	REAL
@ATTRIBUTE term117	REAL
@ATTRIBUTE term118	REAL
@ATTRIBUTE term119	REAL
@ATTRIBUTE term120	REAL
@ATTRIBUTE term121	REAL
@ATTRIBUTE term122	REAL
@ATTRIBUTE term123	REAL
@ATTRIBUTE term124	REAL
@ATTRIBUTE term125	REAL
@ATTRIBUTE term126	REAL
@ATTRIBUTE term127	REAL
@ATTRIBUTE term128	REAL
@ATTRIBUTE term129	REAL
@ATTRIBUTE term130	REAL
@ATTRIBUTE term131	REAL
@ATTRIBUTE term132	REAL
@ATTRIBUTE term133	REAL
@ATTRIBUTE term134	REAL
@ATTRIBUTE term135	REAL
@ATTRIBUTE term136	REAL
@ATTRIBUTE term137	REAL
@ATTRIBUTE term138	REAL
@ATTRIBUTE term139	REAL
@ATTRIBUTE term140	REAL
@ATTRIBUTE term141	REAL
@ATTRIBUTE term142	REAL
@ATTRIBUTE term143	REAL
@ATTRIBUTE term144	REAL
@ATTRIBUTE term145	REAL
@ATTRIBUTE term146	REAL
@ATTRIBUTE term147	REAL
@ATTRIBUTE term148	REAL
@ATTRIBUTE term149	REAL
@ATTRIBUTE term150	REAL
@ATTRIBUTE term151	REAL
@ATTRIBUTE term152	REAL
@ATTRIBUTE term153	REAL
@ATTRIBUTE term154	REAL
@ATTRIBUTE term155	REAL
@ATTRIBUTE term156	REAL
@ATTRIBUTE term157	REAL
@ATTRIBUTE term158	REAL
@ATTRIBUTE term159	REAL
@ATTRIBUTE term160	REAL
@ATTRIBUTE term161	REAL
@ATTRIBUTE term162	REAL
@ATTRIBUTE term163	REAL
@ATTRIBUTE term164	REAL
@ATTRIBUTE term165	REAL
@ATTRIBUTE term166	REAL
@ATTRIBUTE term167	REAL
@ATTRIBUTE class	{classical,electronic,jazz_blues,metal_punk,rock_pop,world}

@DATA
0.231624,1.284489,2.111496,2.576096,2.386000,2.461259,1.460467,1.483800,1.310271,0.789570,0.699918,0.701273,0.640695,0.535608,0.419853,0.347480,0.221726,0.131011,0.042162,0.012563,0.004955,0.001224,0.001066,0.001066,0.065563,0.923766,1.792186,2.297816,2.631556,2.652674,1.426043,1.186891,1.048288,0.371645,0.217602,0.334236,0.367517,0.294096,0.224489,0.134486,0.083443,0.051510,0.010021,0.002339,0.000747,0.000019,0.000000,0.000000,1.909892,0.744511,1.193463,0.763210,0.780321,0.793784,1.678096,1.168801,1.294911,1.056120,0.611849,1.443061,1.365839,1.144763,2.023712,1.260096,2.253638,3.828482,4.805057,5.163782,10.521182,6.167423,1.000000,1.000000,7.548082,2.790722,4.638124,3.058708,2.995708,2.996936,6.681830,4.665418,5.448262,3.460306,2.824179,6.027023,5.006181,4.049677,8.847945,4.810017,10.175311,23.723805,33.818497,42.973352,174.702845,83.403392,1.000000,1.000000,0.148164,1.068853,1.815158,2.215245,2.039419,2.099802,1.137472,1.255233,1.096792,0.608667,0.627903,0.591441,0.468671,0.406617,0.286612,0.237413,0.138608,0.045690,0.006401,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.088122,0.219503,0.446422,0.197085,0.341848,0.141760,0.184826,0.066036,0.060356,0.041472,0.010913,0.032792,0.012669,0.007396,0.016796,0.010991,0.004768,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,1.176495,4.006890,7.484739,7.252754,7.523818,7.593312,6.748447,5.559961,5.931599,3.046163,2.060710,3.041111,2.772404,2.111357,2.609875,1.373104,1.434272,1.240495,0.484554,0.323335,0.178677,0.035882,0.001066,0.001066,classical
0.681377,2.005722,2.726753,3.385322,3.186590,3.200968,2.440695,1.888030,1.151323,0.751371,0.803781,0.619353,0.560381,0.498485,0.382360,0.319969,0.247964,0.105431,0.026236,0.006394,0.001533,0.001068,0.001066,0.001066,0.132348,0.726538,1.316556,2.280969,3.573211,3.729475,3.323929,1.923754,0.759643,0.327641,0.368187,0.262442,0.306670,0.214346,0.134521,0.098509,0.064764,0.028279,0.004864,0.000306,0.000014,0.000000,0.000000,0.000000,0.885719,0.763188,0.721193,0.651009,0.892674,1.013329,0.966366,1.562060,1.723519,1.700705,1.197332,1.371684,1.883755,1.717329,1.850238,2.430434,2.191916,3.150014,4.255345,9.106779,4.973030,4.511182,1.000000,1.000000,3.870067,3.566431,3.461560,2.886056,3.321010,3.972159,3.391176,5.860403,8.112697,6.954009,4.566399,4.968057,7.787444,7.176586,8.446783,15.100430,12.886549,23.769529,25.299157,142.278116,50.396565,83.125419,1.000000,1.000000,0.624231,1.883967,2.565787,3.119958,2.748990,2.840295,1.925363,1.597090,0.955043,0.605824,0.679472,0.521895,0.458551,0.396738,0.305363,0.238543,0.186020,0.061983,0.009537,0.001325,0.001066,0.001066,0.001066,0.001066,0.048491,0.332486,0.660609,1.055928,0.815226,0.590634,0.466609,0.407988,0.174307,0.109355,0.039606,0.052849,0.033446,0.022156,0.021715,0.014602,0.012586,0.004768,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,1.883770,4.760592,6.340384,7.743480,8.348131,9.600345,7.835685,6.854338,5.359293,3.099612,2.524842,2.351381,2.818780,1.897019,1.733404,1.356088,0.998086,0.707532,0.380764,0.084131,0.034279,0.001590,0.001066,0.001066,classical
0.393438,2.244061,3.757840,5.358496,5.266776,4.887999,3.598102,3.431981,2.814584,1.957408,1.846548,1.922115,2.244554,1.777896,1.753860,1.642414,1.036865,0.833800,0.444737,0.220348,0.051991,0.008772,0.001108,0.001066,0.067666,0.951608,1.684530,2.080781,3.407886,3.284101,2.211591,1.870287,3.237792,0.891515,0.218240,0.309561,0.963095,0.293839,0.299409,0.253132,0.101212,0.084029,0.041009,0.021549,0.004792,0.000602,0.000000,0.000000,0.983351,0.520511,0.661920,0.080551,0.211747,0.423592,0.930450,1.532697,1.407005,2.004612,0.566243,0.505349,1.127198,0.668496,0.603118,0.409084,0.314936,0.478349,0.628358,1.308845,2.749695,5.347157,5.441326,1.000000,3.653632,2.864564,3.315826,2.709709,2.527901,2.697929,4.074270,6.264966,5.791493,9.707112,3.204178,3.256667,4.198279,3.429066,3.283924,2.726305,3.396226,3.319615,3.209403,6.245176,12.898820,41.072016,52.089748,1.000000,0.338609,2.055991,3.627312,5.345946,5.277258,4.681061,3.381094,3.139270,2.366081,1.783587,1.781995,1.870686,2.018609,1.701192,1.666515,1.617264,1.024178,0.819006,0.415344,0.195595,0.029198,0.001066,0.001066,0.001066,0.002517,0.248870,1.103422,1.717629,1.469528,1.396470,1.066084,1.148077,0.716403,0.629723,0.710412,0.602352,0.780835,0.611463,0.605782,0.661540,0.322341,0.257971,0.030586,0.009493,0.001066,0.001066,0.001066,0.001066,1.411182,5.084703,8.292583,9.180245,10.421828,10.374494,9.559491,9.586120,10.261263,6.727392,3.416438,3.765997,6.079244,3.824999,3.667458,3.202001,2.291099,1.908423,1.144602,0.796460,0.410686,0.132825,0.005207,0.001066,classical
0.455094,1.791622,3.031624,3.595281,3.184146,3.283974,2.158649,1.960531,1.821958,1.284066,1.172795,1.139669,1.367063,1.073966,0.949063,0.949833,0.559158,0.434286,0.254994,0.112279,0.033845,0.005479,0.001111,0.001066,0.093399,0.542449,1.659059,1.602301,2.544108,1.869702,1.391261,1.011921,1.082761,0.330926,0.287461,0.342728,0.573071,0.290194,0.257879,0.248886,0.083304,0.078522,0.053205,0.023124,0.004966,0.000447,0.000001,0.000000,0.811470,0.532404,0.567414,0.394548,0.662781,0.705726,1.339895,1.418327,1.449357,0.972589,0.935718,1.086995,1.344296,1.096830,1.174579,2.438004,1.642824,2.745336,1.867664,4.602887,1.756630,3.488221,4.641730,1.000000,3.299122,3.438063,2.957376,2.901928,3.116398,3.417263,5.261587,6.177659,6.785883,4.547808,3.935941,4.706026,5.278367,4.411431,4.494320,26.948322,8.304280,25.471045,10.509005,72.676373,5.907909,27.809542,59.187867,1.000000,0.405260,1.722873,2.839965,3.533668,3.009359,3.114343,1.912651,1.788779,1.640116,1.212729,1.099882,1.050875,1.229941,1.012877,0.865161,0.901067,0.531308,0.414283,0.229497,0.081288,0.013955,0.001066,0.001066,0.001066,0.004835,0.259131,0.591676,0.933774,0.630299,0.749371,0.536840,0.566342,0.383449,0.307145,0.293534,0.255400,0.354739,0.237547,0.246780,0.221738,0.134681,0.069486,0.014534,0.001215,0.001066,0.001066,0.001066,0.001066,1.375247,4.159419,6.688369,7.124822,7.666931,7.183727,6.394901,5.830130,5.798661,3.355345,2.848772,3.295341,4.153083,2.791361,2.586671,2.462521,1.497431,1.404571,0.797266,0.593541,0.287347,0.110396,0.006029,0.001066,classical
0.242830,1.619695,3.038235,3.877407,4.001959,3.585368,2.674441,2.134587,1.729678,1.219256,1.123624,1.175122,1.261224,0.988434,1.053811,0.781340,0.513832,0.340706,0.163553,0.057073,0.014300,0.003237,0.001243,0.001066,0.037485,0.652779,1.806133,1.763469,2.833174,2.405449,1.703134,1.288283,1.186840,0.339751,0.237620,0.436785,0.617960,0.291019,0.534674,0.216238,0.121271,0.086458,0.054193,0.014855,0.001747,0.000215,0.000013,0.000000,1.308453,0.723212,0.727849,0.523353,0.426183,0.705312,1.322628,1.378003,2.177745,1.233248,0.917410,0.973500,1.336290,1.293007,1.396948,1.133654,1.418493,1.855957,5.556833,5.096971,6.260965,5.061246,6.441895,1.000000,5.148171,3.203849,3.218351,3.364094,2.816445,3.032763,5.150900,5.335469,11.261688,5.123733,4.742896,3.624215,5.483982,4.919248,6.611428,4.384710,6.235697,8.027999,70.655893,71.167108,88.995978,56.044913,87.047551,1.000000,0.209466,1.516219,2.804965,3.767932,3.916572,3.329275,2.388636,1.876586,1.499505,1.096479,1.065512,1.013816,1.093721,0.859842,0.953651,0.709466,0.460321,0.275677,0.107704,0.022342,0.001147,0.001066,0.001066,0.001066,0.001905,0.291473,0.671078,1.286934,0.868325,0.849596,0.686497,0.615156,0.469393,0.314157,0.341327,0.249004,0.279743,0.230336,0.273244,0.163851,0.079393,0.030122,0.001890,0.001066,0.001066,0.001066,0.001066,0.001066,0.928944,4.031939,7.090338,7.907330,8.932237,8.401330,7.937717,6.807900,7.339386,3.571331,2.845131,3.321721,4.232527,2.946428,4.132902,2.264592,1.751108,1.469167,1.016674,0.515154,0.257978,0.103892,0.030687,0.001066,classical
0.349685,1.488696,2.734086,3.621809,3.595070,3.279895,2.546237,2.322862,2.177376,1.618797,1.502470,1.250259,1.514975,1.126746,0.978352,0.783122,0.531727,0.355280,0.160261,0.068575,0.021383,0.007442,0.001139,0.001066,0.062774,0.568246,1.102219,1.521676,2.253349,1.348762,1.772525,1.578342,1.813079,0.955975,0.734360,0.469017,0.706759,0.537082,0.288576,0.237479,0.195269,0.069314,0.030336,0.010373,0.001978,0.000883,0.000002,0.000000,0.997570,0.709753,0.708645,0.226356,0.439848,0.688370,1.071225,1.115994,1.458795,1.181357,0.945536,1.037841,1.212107,1.021844,0.847358,0.998286,1.326060,1.490125,3.135395,4.283220,7.426115,7.969703,4.389820,1.000000,3.873258,3.016764,3.187178,2.958166,2.694069,3.179713,4.801379,4.253895,6.538772,4.907496,4.515289,5.036575,4.968363,4.178918,3.455983,4.143180,5.678908,5.662997,18.841252,32.366382,113.639885,136.554498,64.682426,1.000000,0.304068,1.342233,2.564468,3.634118,3.366235,3.117712,2.328651,2.028871,1.891505,1.429520,1.399009,1.162420,1.408327,0.980964,0.864513,0.697594,0.426234,0.307285,0.125185,0.047541,0.011345,0.001066,0.001066,0.001066,0.006442,0.222340,0.818137,1.027308,0.807955,1.131137,0.468088,0.502658,0.506131,0.377057,0.366622,0.227192,0.322562,0.220204,0.220595,0.172153,0.110612,0.085096,0.020257,0.003675,0.001066,0.001066,0.001066,0.001066,1.125604,3.622220,5.881500,6.843300,7.566314,6.785011,7.574470,6.662237,7.432638,4.835868,4.295427,3.984422,4.353669,3.917565,2.829787,2.518630,2.105218,1.369463,0.896763,0.442910,0.211019,0.102008,0.007773,0.001066,classical
0.266767,1.351692,2.234108,2.841832,2.673620,2.410529,1.707147,1.430872,1.213801,0.874110,0.771324,0.735310,0.854021,0.695318,0.608790,0.512948,0.364618,0.226008,0.124092,0.049073,0.018221,0.003911,0.001115,0.001066,0.058917,0.470366,1.037164,1.170703,2.073047,1.315529,0.810485,0.516556,0.629650,0.239072,0.162238,0.180095,0.258960,0.185375,0.145591,0.139738,0.069593,0.035902,0.025216,0.007310,0.002276,0.000364,0.000001,0.000000,1.438768,0.499960,0.845871,0.467621,0.990410,0.961588,1.124305,0.810649,1.101010,1.469769,0.946713,1.146481,1.643919,1.363873,1.570655,1.828082,2.390069,3.476294,7.854910,2.269670,2.056386,3.011619,3.299131,1.000000,5.683209,3.065402,3.837364,2.964262,4.010121,4.205127,4.742834,3.750609,4.107748,6.843807,4.315467,4.456099,6.586804,5.420795,6.630383,8.225837,12.564759,22.390746,136.848334,13.606600,9.256965,25.784743,48.924282,1.000000,0.220295,1.256642,2.063464,2.769090,2.418516,2.226840,1.561480,1.330692,1.076191,0.799143,0.716673,0.662915,0.751143,0.608380,0.543033,0.437682,0.314411,0.195947,0.100174,0.032716,0.009006,0.001066,0.001066,0.001066,0.003139,0.116339,0.489107,0.701982,0.469513,0.562475,0.376399,0.372028,0.299123,0.196188,0.176389,0.131201,0.177541,0.144059,0.155626,0.125868,0.096158,0.041416,0.012099,0.002519,0.001066,0.001066,0.001066,0.001066,1.003520,3.408455,5.621553,5.947665,7.629279,6.132537,4.747196,3.525605,3.310851,2.545117,1.884181,2.031178,2.683578,1.983162,1.850616,1.666718,1.196734,0.765348,0.477832,0.267411,0.167794,0.073594,0.005666,0.001066,classical
0.581713,2.176072,3.598527,4.481268,4.182953,4.362905,3.190720,2.742073,2.203606,1.883487,1.657033,1.618895,1.933688,1.498334,1.489443,1.242101,0.963585,0.691578,0.396063,0.175090,0.066043,0.011930,0.001229,0.001066,0.157194,0.975671,2.099207,2.376134,3.166975,2.987958,2.187932,1.336370,1.097172,0.903218,0.493943,0.453799,0.715670,0.367483,0.348260,0.263799,0.195356,0.100680,0.077715,0.030002,0.014100,0.001578,0.000006,0.000000,1.114850,0.464228,0.819039,0.312686,0.805209,0.529590,1.005804,0.795509,1.335707,1.370242,1.188994,0.839697,1.293862,1.037566,1.244654,1.425710,2.974207,1.087359,3.675574,2.132513,2.022464,3.850408,12.302612,1.000000,4.268970,3.204395,3.971374,2.628375,3.756083,3.052109,5.251538,3.699110,6.642224,5.614162,5.643959,3.753180,5.134514,4.272814,5.432368,5.299237,26.171523,5.996745,60.032127,10.953590,7.434357,24.047419,232.890762,1.000000,0.515686,2.106474,3.444216,4.340624,3.967877,4.240764,2.986075,2.567937,2.045722,1.696028,1.555831,1.519435,1.759101,1.405386,1.418770,1.148446,0.886802,0.650984,0.341132,0.131877,0.025151,0.001110,0.001066,0.001066,0.032280,0.203525,0.886898,1.257044,0.973121,1.197913,0.861179,0.863450,0.646430,0.541993,0.529720,0.407262,0.678096,0.489938,0.571241,0.452694,0.329010,0.186268,0.054814,0.001977,0.001066,0.001066,0.001066,0.001066,1.823140,5.048291,8.792690,8.743652,9.900764,9.358707,8.268963,6.616191,6.766366,5.267209,4.219911,3.716753,4.583298,3.636786,3.792402,3.120257,2.665090,1.839403,1.291936,0.833022,0.566154,0.253992,0.028769,0.001066,classical
0.242676,1.580313,2.706868,3.218989,2.925784,2.801696,2.152450,2.018568,1.605284,1.225871,1.030612,1.121079,1.096362,0.945032,0.716138,0.572889,0.446015,0.315417,0.125605,0.054997,0.023453,0.003914,0.001098,0.001066,0.042517,0.524603,1.135408,1.000445,1.606209,1.358568,1.071991,0.874921,0.808055,0.636846,0.338189,0.299327,0.368260,0.388361,0.132398,0.104366,0.076335,0.054252,0.023099,0.008354,0.003577,0.000303,0.000000,0.000000,1.451000,0.497118,0.511379,0.415324,0.664278,0.758579,1.157438,1.086424,1.128189,1.308085,1.396174,1.125185,1.080080,1.205247,1.249660,1.684442,1.834115,2.745965,4.343740,4.242879,4.747425,4.143039,3.270226,1.000000,5.474141,2.746632,2.961164,2.996676,3.205648,3.428182,5.239645,4.491445,5.089021,5.589134,6.016628,5.280829,5.051232,4.583120,4.928151,10.906641,8.650014,20.777416,33.486730,30.033842,44.799861,57.909258,40.115199,1.000000,0.198277,1.462214,2.568562,3.156477,2.754476,2.631433,1.962776,1.837038,1.466342,1.078949,0.919683,1.027061,0.996140,0.809263,0.647342,0.510181,0.399948,0.269223,0.098900,0.037105,0.010108,0.001066,0.001066,0.001066,0.005564,0.272668,0.648772,1.134140,0.680306,0.748731,0.492911,0.554657,0.440977,0.258804,0.244295,0.259213,0.251089,0.207568,0.167657,0.137936,0.086705,0.049730,0.007560,0.001066,0.001066,0.001066,0.001066,0.001066,0.915946,3.627263,5.939839,6.403304,7.018388,6.380661,6.150572,5.193514,4.970259,3.870409,3.185148,3.097690,3.299189,3.149657,1.979713,1.758564,1.427155,1.158576,0.578994,0.370969,0.211032,0.063224,0.004038,0.001066,classical
0.918389,1.613973,2.824921,3.098265,1.919169,2.159809,2.060716,2.118861,1.792981,1.678123,1.659120,2.278250,2.297117,2.294377,2.393412,2.881893,1.658365,1.593468,1.302345,0.952616,0.543660,0.480400,0.333601,0.005620,0.045038,0.705245,2.009085,1.630634,0.597109,0.810137,0.768147,0.676650,0.486469,0.519554,0.412689,0.973033,0.950746,1.071446,0.970218,2.065462,0.389149,0.283159,0.216745,0.123806,0.056192,0.055938,0.052643,0.000160,1.009606,0.655548,0.846729,0.658242,0.511613,0.663753,0.478764,0.563282,0.695711,0.690388,0.551613,0.667452,0.516160,0.687498,0.623288,1.030947,0.521020,0.336955,0.292745,0.268958,0.309722,0.453041,0.762039,4.344533,10.487797,3.140582,3.493312,3.470088,2.996000,3.373627,2.832448,3.184461,3.668195,3.425037,3.250278,3.482049,3.189392,3.437719,3.205080,4.624522,3.292414,3.019172,2.980135,2.814187,2.561431,2.725295,3.028909,27.220660,0.890872,1.456893,2.510436,2.939948,1.802780,2.020680,1.938499,1.999643,1.685566,1.567230,1.570937,2.114922,2.180401,2.123701,2.244817,2.602110,1.570325,1.544591,1.269098,0.928071,0.527868,0.452010,0.288870,0.001136,0.341998,0.204655,0.506657,0.764731,0.409309,0.589964,0.497661,0.576079,0.495225,0.409644,0.458545,0.564123,0.539166,0.595430,0.615827,0.738404,0.505812,0.517682,0.384307,0.273282,0.115466,0.081757,0.020931,0.001066,1.887697,3.948333,7.068922,7.024470,4.216982,4.976688,4.484097,4.556310,4.077493,3.717824,3.560078,5.179171,5.344079,5.441734,5.480251,8.050714,3.705631,3.191600,2.702319,1.989409,1.222655,1.159815,1.043458,0.087094,classical
2.430536,2.650061,2.944416,3.555951,3.652654,3.579949,2.917471,3.180435,2.220162,1.864118,1.767757,2.125700,3.101789,3.288290,4.085909,3.749063,3.801669,3.251079,3.062838,2.340516,1.633600,1.621346,1.042659,0.107684,0.107211,0.975826,1.011062,1.462655,2.777105,1.473825,1.382994,1.656047,0.607618,0.530192,0.419651,0.528515,1.567036,2.040539,4.599008,4.455871,2.891912,1.560246,1.795632,0.906706,0.477541,0.675737,0.354331,0.013472,0.119528,0.755746,0.537750,0.489795,0.895218,0.351132,0.564602,0.668670,0.350907,0.399446,0.727681,0.486764,0.377514,0.764612,0.639274,1.017562,0.654146,0.472822,0.788576,0.220307,0.215760,0.321830,0.296876,1.064137,3.210079,3.400889,3.093330,3.023629,3.844480,2.780423,2.818417,3.126832,2.926452,2.549457,3.477638,3.173881,2.451768,3.377083,2.973669,4.053885,2.895722,3.058284,3.429575,2.436815,2.497654,2.475347,2.351423,3.550945,2.423535,2.480579,2.835331,3.450587,3.370680,3.504392,2.729369,3.014374,2.189841,1.789599,1.674391,2.059844,2.965655,3.070048,3.708429,3.283957,3.486894,3.163556,2.856831,2.305460,1.606070,1.570074,1.019470,0.066128,1.424510,0.714101,0.847876,1.196054,0.913067,1.152976,0.881688,0.929260,0.661792,0.500492,0.583085,0.631357,0.859811,0.923011,0.916149,0.904290,1.069550,0.935349,0.820614,0.549665,0.322606,0.263828,0.094667,0.001066,3.480864,5.822864,6.039259,7.542679,9.246824,7.163592,6.437434,7.071502,4.680697,3.883650,3.937744,4.510212,6.717241,7.735620,10.123655,10.488412,8.903868,7.285300,7.486543,4.905637,3.509992,3.922205,2.659434,0.505810,classical
0.502252,2.744633,3.715081,5.826432,6.068100,6.395414,5.381123,4.488521,4.156844,3.727096,2.478366,2.645680,2.751680,3.385039,4.183422,5.117765,4.420135,1.889953,0.882834,0.631706,0.499333,0.353866,0.080638,0.001402,0.086944,0.771526,1.652992,3.254306,4.812487,6.709246,5.246489,3.594575,4.398566,4.228102,1.087102,2.036049,1.385931,1.175959,1.461238,2.302820,1.692326,0.415371,0.093031,0.052905,0.036031,0.030233,0.012182,0.000008,0.513344,0.198356,0.501841,0.344208,0.443051,0.419099,0.505301,0.536240,0.648509,0.691809,0.606181,0.854180,0.532953,0.240307,0.085119,-0.049825,0.059532,0.371380,0.690957,0.765877,0.795754,1.546679,3.916702,5.439417,2.837181,2.791841,3.174861,3.022887,2.931570,2.591712,2.726339,2.772438,2.707926,2.738080,2.871828,3.340042,3.206961,2.584021,2.654295,2.574389,2.632604,3.095938,5.395008,6.019790,5.253451,9.439960,31.198917,48.519434,0.470747,2.731721,3.600348,5.755432,5.866786,6.135840,5.125948,4.268548,3.796538,3.250392,2.334375,2.339446,2.593731,3.319913,4.193792,5.176492,4.488571,1.876173,0.888063,0.639518,0.492853,0.337185,0.058755,0.001066,0.001230,0.628194,0.961991,1.586649,1.588735,1.624050,1.360603,1.107362,0.880547,0.805970,0.775911,0.686256,0.797272,1.096327,1.526406,1.633765,1.488323,0.578031,0.275344,0.186070,0.141927,0.073013,0.001066,0.001066,1.332958,5.453168,8.025151,11.955327,13.007298,14.027155,12.403114,10.090300,10.173041,9.701506,5.848833,7.105003,6.557816,6.392395,7.514853,9.067699,7.780899,3.962891,2.014990,1.593121,1.264578,1.116299,0.620759,0.026764,classical
0.440917,2.634225,2.789537,3.903611,2.583160,2.218413,1.876460,1.316972,1.249531,0.811070,0.753991,0.774919,0.876525,1.053134,1.357889,1.726034,1.295700,0.422865,0.182020,0.153639,0.136045,0.059315,0.003837,0.001066,0.104088,1.185465,1.173423,1.801598,1.759056,1.453442,0.985913,1.195374,0.632173,0.284248,0.230974,0.225923,0.194223,0.230879,0.359197,0.690632,0.328587,0.056088,0.014889,0.010070,0.008834,0.003899,0.000530,0.000000,0.897067,0.347094,0.348673,0.349961,0.602474,0.952648,0.917288,0.789322,0.838089,0.929329,0.930129,0.732007,0.625067,0.287497,0.279734,0.395413,0.406813,0.802186,1.344029,1.187865,0.978994,3.410096,5.385799,1.000000,3.841324,2.539232,2.741403,2.740701,2.824499,3.704385,4.048179,2.978134,3.739217,3.599901,3.448358,3.108549,3.065113,2.740736,2.810569,2.727910,2.875534,4.201883,7.738552,7.365706,5.421410,28.272703,66.348724,1.000000,0.372321,2.516871,2.715975,3.797973,2.333285,1.911977,1.739495,1.055674,1.134835,0.713829,0.646045,0.674107,0.818064,1.052971,1.321327,1.620513,1.226714,0.383879,0.166641,0.147368,0.129040,0.050788,0.001066,0.001066,0.001543,0.548541,0.612094,1.099498,0.478321,0.485221,0.278305,0.136168,0.191961,0.094926,0.141691,0.101860,0.185928,0.225460,0.308486,0.378934,0.310163,0.048111,0.018575,0.013495,0.010764,0.001767,0.001066,0.001066,1.329919,5.716422,6.090361,7.708525,6.281325,5.918647,5.120879,3.834103,3.286839,2.361408,2.217887,2.000378,2.090673,2.350382,2.814141,3.744361,2.861159,1.172514,0.630374,0.482618,0.410974,0.272007,0.086015,0.001066,classical
